Tempo execução determinante 
teste, LaPlace, Chio, Eliminacao Gauss 
153, 462555, 27040, 5919
154, 469466, 27184, 5950
155, 462685, 27005, 5955
156, 462485, 27050, 5875
157, 462686, 27129, 5900
158, 462595, 26980, 5915
159, 463286, 27129, 5930
160, 463490, 27130, 5904
161, 472921, 27184, 5985
162, 462710, 27070, 5934
163, 463441, 26999, 5935
164, 462500, 27050, 5880
165, 462745, 27020, 5890
166, 462471, 27029, 5900
167, 462825, 27065, 5960
168, 469336, 27199, 5945
169, 462681, 27059, 5915
170, 463410, 27495, 5989
171, 476130, 28515, 6175
172, 465475, 28120, 6090
173, 465166, 29055, 6140
174, 466020, 28115, 6159
175, 571353, 29024, 6745
176, 545284, 29300, 6485
177, 466341, 28219, 6475
178, 467410, 29065, 6030
179, 465886, 28989, 6445
180, 463860, 27155, 6030
181, 463196, 27144, 5930
182, 507435, 27744, 5985
183, 465021, 27809, 5940
184, 466515, 28269, 6210
185, 467730, 28124, 6015
186, 468230, 28499, 6080
187, 469350, 28270, 6090
188, 467135, 27495, 5900
189, 468461, 28960, 6075
190, 468746, 28259, 5955
191, 466056, 27639, 6075
192, 466610, 28204, 6520
193, 571538, 28369, 6160
194, 468750, 28799, 5955
195, 517249, 28475, 6260
196, 465535, 27890, 6075
197, 466386, 28385, 6490
198, 468611, 28809, 6235
199, 466141, 28879, 6140
200, 466346, 29589, 6525
201, 468175, 28414, 6015
202, 502935, 28389, 6165
203, 467146, 27864, 5915
204, 467241, 27599, 5915
205, 475505, 30619, 6435
206, 477830, 30730, 6540
207, 472821, 29614, 6295
208, 524729, 28264, 6285
209, 470555, 30000, 6205
210, 556498, 28779, 6615
211, 465590, 28835, 6245
212, 462865, 27070, 5895
213, 462560, 27030, 5834
214, 462431, 27084, 5895
215, 671881, 27635, 6035
216, 465136, 27324, 5990
217, 463305, 27125, 5984
218, 462281, 27034, 5810
219, 462580, 27064, 5905
220, 463355, 26999, 5959
221, 462721, 27034, 5850
222, 499880, 27299, 5965
223, 462775, 26990, 5940
224, 464406, 27139, 5935
225, 462586, 27064, 5870
226, 462261, 26974, 5890
227, 462430, 64414, 6050
228, 462720, 27104, 5964
229, 469406, 27204, 5945
230, 462630, 27195, 5895
231, 462841, 27034, 5925
232, 462305, 27030, 5905
233, 462615, 27015, 5870
234, 462470, 27059, 5875
235, 464000, 28025, 6055
236, 492614, 27200, 5940
237, 463621, 27424, 5870
238, 462710, 27115, 5855
239, 462516, 27054, 5895
240, 462615, 27030, 5930
241, 462740, 27000, 5869
242, 462380, 27074, 5920
243, 543919, 27464, 5990
244, 462750, 27100, 5950
245, 462895, 27074, 5910
246, 462865, 27194, 5955
247, 462581, 27124, 5925
248, 462350, 27030, 5870
249, 462320, 27054, 5905
250, 462411, 27174, 5850
251, 501705, 27560, 5990
252, 498679, 35305, 6134
253, 497739, 27270, 5979
254, 496455, 27390, 5935
255, 500565, 27454, 5985
256, 496695, 35424, 6000
257, 509979, 27555, 5934
258, 497590, 27334, 5930
259, 496900, 27435, 6095
260, 497269, 34275, 6055
261, 468490, 27274, 5870
262, 463085, 27130, 5930
263, 481765, 27294, 5975
264, 485545, 27704, 5960
265, 462695, 27130, 5940
266, 465435, 27044, 5845
267, 462770, 27079, 5895
268, 462695, 27065, 5840
269, 463191, 27189, 5895
270, 463980, 27270, 5860
271, 480535, 27939, 5965
272, 462510, 27105, 5880
273, 462615, 27009, 5895
274, 467471, 27400, 5925
275, 463360, 27105, 5934
276, 463791, 27099, 5965
277, 464035, 27225, 5940
278, 463890, 27344, 5885
279, 469945, 27109, 5895
280, 463290, 27475, 5929
281, 490705, 27245, 5899
282, 462825, 27159, 5970
283, 463311, 27159, 5935
284, 462340, 27045, 5915
285, 462910, 27069, 5880
286, 480960, 27340, 5920
287, 463235, 27375, 5874
288, 462551, 27069, 5835
289, 462980, 27180, 5945
290, 462721, 27039, 5920
291, 463320, 27040, 5875
292, 462465, 27030, 5880
293, 469670, 27214, 5865
294, 467495, 27060, 5889
295, 465161, 27249, 5880
296, 462900, 27230, 5905
297, 462305, 27210, 5925
298, 462366, 27109, 5910
299, 484980, 27704, 5940
300, 480605, 27400, 6104
301, 462441, 27019, 5890
302, 462900, 27110, 5860
303, 462751, 27005, 5915
304, 462576, 27174, 5980
305, 462320, 27135, 5890
306, 462576, 27109, 5885
307, 462280, 27050, 5880
308, 470770, 27349, 6010
309, 463176, 27064, 5995
310, 463315, 27440, 5940
311, 462420, 26995, 5959
312, 462115, 27080, 5905
313, 463006, 27099, 5885
314, 463266, 27044, 5900
315, 474100, 27184, 5965
316, 462210, 27145, 5885
317, 462720, 27100, 5925
318, 462236, 27039, 5960
319, 464180, 27240, 5970
320, 463350, 27069, 5900
321, 468251, 27459, 5890
322, 469315, 27209, 5929
323, 462396, 27149, 5920
324, 471485, 27224, 5889
325, 462731, 27004, 5905
326, 462700, 27185, 5975
327, 462366, 27124, 5925
328, 462651, 27039, 5915
329, 478345, 27634, 5955
330, 464426, 27305, 6065
331, 463415, 27095, 5905
332, 463265, 27425, 5890
333, 462621, 26979, 5970
334, 462081, 27005, 5885
335, 462995, 27100, 5954
336, 462656, 27009, 5940
337, 468941, 27154, 5890
338, 462340, 27184, 5856
339, 462796, 27109, 5945
340, 462326, 27035, 5955
341, 464115, 27285, 5950
342, 465736, 27249, 6030
343, 463760, 27490, 5955
344, 481626, 27240, 5985
345, 463190, 27105, 5880
346, 462961, 27109, 5905
347, 462655, 27005, 5885
348, 462745, 27164, 5945
349, 462461, 27134, 5900
350, 462465, 27095, 5935
351, 468936, 27149, 5955
352, 464090, 27245, 5970
353, 462541, 27115, 6005
354, 464291, 27404, 5960
355, 467355, 27035, 5910
356, 462141, 27034, 5925
357, 462840, 27025, 5870
358, 462460, 39119, 6010
359, 462766, 27149, 5900
360, 462415, 27160, 5870
361, 462540, 27154, 5864
362, 462196, 27054, 5910
363, 463985, 27260, 5905
364, 463205, 27170, 5875
365, 463555, 27399, 5895
366, 469016, 27180, 5975
367, 462240, 27184, 5934
368, 462841, 27149, 5860
369, 462480, 27050, 5875
370, 518309, 27529, 6000
371, 466740, 28175, 5914
372, 466395, 28409, 6015
373, 505055, 29135, 6070
374, 470210, 28655, 6276
375, 475110, 28349, 6130
376, 467950, 28695, 6324
377, 468915, 28284, 6130
378, 467395, 27960, 6105
379, 468145, 28294, 6266
380, 471511, 28635, 6175
381, 468270, 27935, 5985
382, 467200, 29139, 6215
383, 467225, 28259, 6084
384, 467566, 28504, 5905
385, 471146, 28569, 6015
386, 507555, 28559, 6095
387, 467616, 28359, 6165
388, 468226, 28289, 6165
389, 469086, 28784, 6245
390, 469850, 27790, 5960
391, 465966, 28529, 6120
392, 466246, 28190, 5905
393, 495410, 28899, 6000
394, 464335, 27705, 5880
395, 464986, 27599, 5955
396, 466170, 28515, 6104
397, 464796, 28550, 6015
398, 466151, 27684, 5915
399, 465645, 27934, 6180
400, 499969, 27485, 6115
401, 466201, 27699, 5880
402, 465360, 28065, 6079
403, 467285, 28870, 6124
404, 463896, 28339, 5950
405, 465191, 27364, 6020
406, 465100, 27644, 5965
407, 489105, 27809, 6165
408, 465110, 27775, 5924
409, 468450, 28680, 6215
410, 466900, 29000, 6415
411, 466221, 27779, 6170
412, 465226, 27634, 5915
413, 464235, 27220, 5910
414, 561989, 28204, 6155
415, 464535, 27820, 5970
416, 465266, 27589, 5910
417, 465065, 27670, 6044
418, 466370, 28500, 5890
419, 464416, 27849, 6220
420, 465675, 28235, 5870
421, 574873, 28410, 6046
422, 464745, 27875, 5940
423, 465016, 28010, 5900
424, 466425, 27759, 5980
425, 465765, 27850, 5940
426, 465030, 27864, 5955
427, 465240, 28174, 6245
428, 489500, 29254, 6095
429, 466725, 27859, 6215
430, 465026, 27950, 5900
431, 465886, 27734, 5930
432, 465890, 27580, 5974
433, 464705, 27849, 5885
434, 466281, 27884, 6255
435, 508184, 28335, 6159
436, 466805, 27740, 5995
437, 511590, 28249, 6080
438, 467711, 28084, 5945
439, 465210, 27809, 6120
440, 467075, 28325, 5925
441, 465510, 28100, 6249
442, 506545, 28250, 5980
443, 465146, 27220, 5925
444, 465961, 27884, 5935
445, 468001, 29619, 6180
446, 465856, 28244, 5920
447, 467246, 28024, 6025
448, 465516, 27819, 6045
449, 467411, 27934, 6175
450, 466116, 28324, 6010
451, 467996, 28014, 6010
452, 467791, 28839, 5970
453, 466061, 27879, 5915
454, 465255, 27534, 5975
455, 508309, 29100, 6255
456, 466335, 29105, 6040
457, 466625, 27600, 5960
458, 468130, 28099, 6160
459, 465655, 28120, 6010
460, 464961, 27695, 5965
461, 466230, 28364, 6270
462, 510814, 28890, 6215
463, 466051, 27315, 6005
464, 466725, 28324, 5909
465, 463830, 27184, 5920
466, 462505, 27045, 5965
467, 468371, 28364, 6010
468, 465320, 27790, 5996
469, 495615, 28394, 6220
470, 467060, 27890, 6065
471, 466801, 29004, 6040
472, 463675, 27250, 5925
473, 468930, 28624, 6070
474, 469571, 28960, 6260
475, 465150, 29539, 6190
476, 504755, 27879, 6115
477, 466885, 28779, 5975
478, 465380, 28159, 6180
479, 465585, 28615, 6325
480, 468225, 29110, 6310
481, 464930, 28574, 6085
482, 467320, 28854, 6250
483, 492044, 27989, 6185
484, 464365, 27375, 6070
485, 464630, 27845, 5944
486, 469301, 28490, 6125
487, 465450, 27789, 6010
488, 462645, 27094, 5920
489, 467775, 27380, 5915
490, 503474, 27875, 5994
491, 469121, 27469, 5945
492, 464785, 28225, 6090
493, 467571, 28799, 6045
494, 465541, 28465, 6105
495, 469766, 28184, 5995
496, 469130, 28175, 6070
497, 491930, 29194, 6245
498, 470790, 28689, 6035
499, 469245, 28400, 6040
500, 468336, 28294, 6075
501, 468736, 28679, 5920
502, 467540, 28524, 6390
503, 469485, 28155, 6075
504, 502730, 28449, 6025
505, 467006, 27309, 5960
506, 465795, 28360, 6125
507, 466665, 27380, 6044
508, 465766, 28299, 6145
509, 464056, 27199, 5990
510, 464096, 27834, 5925
511, 494305, 28060, 6114
512, 469100, 28065, 6385
513, 469535, 28160, 6070
514, 465905, 27485, 5855
515, 462976, 27209, 5915
516, 465691, 28200, 6870
517, 465401, 28395, 6600
518, 498825, 28309, 5970
519, 466301, 27874, 6015
520, 467475, 28419, 6455
521, 467370, 28019, 6375
522, 466840, 28649, 6335
523, 465686, 28959, 6015
524, 466426, 29479, 6300
525, 496300, 29689, 6675
526, 465361, 27875, 6180
527, 467336, 29469, 6415
528, 466191, 28880, 6400
529, 466465, 28290, 5895
530, 468265, 28424, 5895
531, 466490, 27789, 5865
532, 469276, 29330, 6285
533, 474375, 31954, 7240
534, 477120, 29705, 6135
535, 473820, 28459, 5985
536, 474290, 27734, 5885
537, 467926, 28709, 5985
538, 497875, 28995, 6015
539, 463041, 27149, 5920
540, 463235, 27125, 5899
541, 464110, 27449, 5845
542, 464951, 28630, 6020
543, 466355, 28819, 6370
544, 1463220, 29425, 6395
545, 464890, 27664, 6045
546, 463175, 27124, 6010
547, 462821, 27255, 5915
548, 463045, 27235, 5965
549, 462405, 27054, 5925
550, 487550, 27194, 6000
551, 463761, 27345, 5970
552, 462745, 27185, 5980
553, 462766, 27104, 6000
554, 464280, 27110, 5915
555, 464460, 27674, 6055
556, 467690, 28285, 6440
557, 463660, 54029, 6010
558, 463451, 27190, 5955
559, 463165, 27100, 5924
560, 462560, 27099, 5895
561, 462505, 27145, 5960
562, 462845, 27220, 5954
563, 462141, 27019, 5950
564, 463341, 27414, 5915
565, 470625, 27399, 5935
566, 463516, 27359, 5940
567, 462410, 27010, 5875
568, 462650, 27029, 5924
569, 462336, 27104, 5965
570, 462721, 27074, 5960
571, 462855, 27125, 5905
572, 475230, 27274, 6010
573, 463070, 27130, 5895
574, 463551, 27204, 5980
575, 463536, 27349, 5955
576, 463820, 27185, 5905
577, 463561, 27029, 5980
578, 463476, 27364, 5990
579, 469850, 27129, 5950
580, 462605, 27004, 5945
581, 463445, 27264, 5884
582, 462936, 27259, 5865
583, 462551, 27000, 5990
584, 462520, 27135, 5919
585, 463011, 27279, 5905
586, 461940, 27105, 5880
587, 464171, 27669, 6015
588, 463440, 27385, 5890
589, 462620, 27109, 5870
590, 462606, 27055, 5950
591, 462675, 26970, 5895
592, 462846, 27049, 5955
593, 462616, 27085, 5890
594, 472350, 27284, 5890
595, 462660, 27295, 5984
596, 462861, 27114, 5945
597, 462246, 27114, 6000
598, 463830, 27440, 5935
599, 464371, 27299, 5910
600, 463876, 27159, 5880
601, 470020, 27225, 5909
602, 463950, 27214, 5950
603, 463016, 27099, 5980
604, 462690, 27294, 5880
605, 463371, 27144, 5935
606, 462595, 27105, 5925
607, 462730, 27129, 5910
608, 474905, 27495, 5885
609, 462896, 27194, 5975
610, 462430, 27094, 5885
611, 464425, 27080, 5859
612, 463096, 27099, 5840
613, 463831, 27194, 5965
614, 462785, 27070, 5895
615, 497180, 33649, 6130
616, 502689, 27330, 5985
617, 498715, 27344, 6069
618, 498395, 36079, 6125
619, 498514, 27245, 5960
620, 495405, 27735, 5974
621, 659917, 28184, 5955
622, 480440, 27594, 6020
623, 497790, 27614, 5985
624, 470830, 27265, 5945
625, 462956, 27129, 5920
626, 462491, 27099, 5895
627, 466030, 27150, 5864
628, 462795, 27124, 5874
629, 472925, 27290, 5855
630, 462925, 27099, 5924
631, 462946, 27209, 5925
632, 464235, 27645, 5885
633, 462970, 27174, 5955
634, 463466, 27069, 5910
635, 463925, 27470, 5880
636, 482136, 27169, 5970
637, 462565, 27024, 5884
638, 462266, 27109, 5895
639, 462755, 27250, 5890
640, 466961, 27094, 5885
641, 462716, 27095, 5945
642, 462835, 27305, 5896
643, 463246, 27064, 5855
644, 470375, 27525, 5930
645, 462521, 27215, 5880
646, 462491, 27114, 5960
647, 462731, 27060, 5850
648, 462305, 27050, 5844
649, 462550, 27099, 5880
650, 462716, 27134, 5865
651, 475910, 27215, 5914
652, 462461, 27209, 5925
653, 467120, 27215, 5935
654, 462561, 27199, 5880
655, 463660, 27415, 5845
656, 463360, 27355, 5860
657, 463346, 27104, 5845
658, 476660, 27185, 5919
659, 463861, 27274, 5900
660, 462950, 27134, 5840
661, 462685, 27300, 5889
662, 463066, 27244, 5885
663, 462530, 27010, 5895
664, 462795, 27029, 5859
665, 496630, 27824, 5950
666, 462685, 27249, 5970
667, 462460, 27050, 5954
668, 463571, 27104, 5845
669, 463215, 27175, 5915
670, 464200, 27135, 5925
671, 463461, 27084, 5870
672, 463210, 27175, 5934
673, 469501, 27179, 5985
674, 463001, 27500, 5980
675, 463265, 27195, 5870
676, 462855, 27514, 5935
677, 464066, 27489, 6060
678, 466665, 28349, 6144
679, 469130, 29049, 6106
680, 497139, 28454, 6100
681, 468455, 28550, 6129
682, 467400, 29274, 6549
683, 470085, 29634, 6175
684, 467076, 28284, 6310
685, 472110, 29370, 6130
686, 467450, 28850, 6150
687, 468860, 28954, 6335
688, 466056, 27854, 6145
689, 467580, 28400, 6215
690, 469550, 28155, 6084
691, 467645, 29045, 6174
692, 519864, 29154, 6445
693, 509169, 28319, 6360
694, 465686, 29449, 6270
695, 467085, 29139, 6255
696, 469266, 29304, 6115
697, 467241, 28334, 6160
698, 466145, 29384, 6670
699, 467616, 28884, 6600
700, 502355, 28799, 6260
701, 551454, 29634, 6405
702, 467451, 28644, 6340
703, 466871, 28629, 6315
704, 468871, 29289, 6050
705, 467736, 28514, 6515
706, 468346, 28839, 6495
707, 507570, 28974, 6145
708, 466566, 28704, 6110
709, 467696, 29234, 6250
710, 466500, 28519, 6570
711, 468445, 28890, 6545
712, 467585, 28964, 6580
713, 466745, 28415, 6100
714, 468710, 28689, 6595
715, 466505, 28695, 6355
716, 467430, 28785, 6305
717, 469295, 29220, 6405
718, 465755, 28360, 6075
719, 469135, 28750, 6244
720, 504374, 27799, 6020
721, 468216, 27859, 5970
722, 469375, 28644, 6285
723, 468420, 28579, 6280
724, 465336, 28574, 6010
725, 467251, 28259, 6145
726, 467356, 28119, 5970
727, 529169, 28555, 6285
728, 466965, 28455, 6095
729, 468095, 28480, 6315
730, 467200, 28675, 6134
731, 466245, 27865, 5900
732, 466745, 28165, 5900
733, 467841, 29695, 6470
734, 514579, 28559, 6095
735, 469155, 28929, 6025
736, 470730, 28575, 6074
737, 469695, 33010, 7304
738, 467735, 27479, 5909
739, 463091, 27209, 5875
740, 463290, 27225, 6056
741, 465850, 27344, 5975
742, 463865, 27684, 5885
743, 464340, 27670, 6074
744, 463381, 27320, 5960
745, 463750, 27215, 5969
746, 465176, 27544, 5905
747, 464955, 27285, 5900
748, 535799, 27565, 6015
749, 465296, 27499, 5970
750, 463716, 27259, 5925
751, 464230, 27215, 5890
752, 464231, 27169, 5895
753, 464106, 27354, 5895
754, 463950, 27605, 6160
755, 495254, 27290, 5880
756, 464585, 27419, 5910
757, 465406, 27625, 5865
758, 464885, 27599, 5890
759, 464881, 27259, 6015
760, 464645, 27120, 5875
761, 465690, 28310, 5845
762, 502510, 27454, 5850
763, 463350, 27245, 5940
764, 464805, 27174, 5965
765, 464736, 27240, 5885
766, 463360, 27390, 5904
767, 463601, 27219, 5870
768, 463290, 27180, 5950
769, 545278, 27995, 5970
770, 465626, 27504, 5960
771, 465180, 27290, 5889
772, 464781, 27174, 5930
773, 465311, 27484, 5945
774, 463990, 27145, 5869
775, 464426, 27339, 5865
776, 495085, 28164, 5915
777, 464015, 27345, 5829
778, 464506, 27154, 5920
779, 464375, 27405, 5880
780, 464380, 27395, 5929
781, 463845, 27184, 5920
782, 465411, 27364, 5905
783, 464400, 62434, 6005
784, 465825, 27664, 5860
785, 464460, 27260, 5995
786, 466080, 27480, 5914
787, 465401, 27519, 5900
788, 464460, 27340, 5874
789, 464106, 27354, 5910
790, 464465, 27305, 5895
791, 489475, 28415, 5975
792, 464526, 27564, 5880
793, 465860, 27445, 5935
794, 465855, 27479, 5860
795, 464170, 27300, 5910
796, 463781, 27124, 5990
797, 463910, 27260, 5904
798, 502014, 27635, 6145
799, 463966, 27399, 5930
800, 464850, 28784, 5994
801, 466315, 27275, 6040
802, 464416, 27699, 6055
803, 464575, 27470, 5950
804, 464526, 27464, 6000
805, 490145, 27529, 6030
806, 465211, 27565, 5985
807, 463010, 27170, 5934
808, 464646, 27319, 6065
809, 463775, 27370, 5980
810, 465005, 27404, 5874
811, 463366, 27164, 5935
812, 492690, 28119, 6030
813, 463605, 27400, 5929
814, 463631, 27289, 5940
815, 463960, 27630, 5915
816, 463365, 27529, 5900
817, 463310, 27299, 5850
818, 464005, 27254, 5916
819, 505565, 27504, 6060
820, 464460, 27380, 6009
821, 464641, 27789, 5935
822, 464975, 27150, 5904
823, 462901, 27309, 5845
824, 463940, 27345, 5910
825, 462880, 27554, 5970
826, 499190, 28249, 6100
827, 465295, 27409, 5870
828, 463931, 27244, 5910
829, 464125, 27170, 5894
830, 464486, 27269, 5900
831, 463505, 27225, 5855
832, 463715, 27369, 5845
833, 465091, 28299, 6095
834, 465371, 28919, 5975
835, 465810, 28139, 6305
836, 469050, 28959, 6350
837, 465780, 29264, 6380
838, 469365, 28129, 6100
839, 467435, 28734, 6495
840, 509935, 28989, 6120
841, 469580, 29029, 6580
842, 467085, 28355, 6745
843, 466840, 28275, 6369
844, 466675, 28334, 6495
845, 467330, 28139, 6465
846, 467965, 28629, 6310
847, 506225, 27630, 6160
848, 466415, 28214, 6055
849, 468520, 29105, 6284
850, 469350, 29455, 6279
851, 470625, 28665, 6214
852, 467820, 28730, 6155
853, 469630, 27810, 6020
854, 506985, 27599, 6340
855, 464045, 29130, 6394
856, 469130, 28544, 6404
857, 468656, 27509, 6200
858, 466580, 28130, 6479
859, 465515, 28404, 6220
860, 465920, 29389, 6620
861, 506429, 27505, 6170
862, 464040, 27179, 5915
863, 465885, 28175, 6070
864, 464611, 28199, 5995
865, 465856, 28779, 6100
866, 467816, 28569, 6070
867, 465501, 29069, 6055
868, 509115, 28514, 6305
869, 466196, 28234, 6190
870, 465916, 30339, 6570
871, 467310, 28495, 6280
872, 465530, 27845, 5970
873, 465705, 27989, 5920
874, 465821, 27529, 5835
875, 471990, 29984, 6310
876, 475155, 30514, 6325
877, 472010, 28070, 6065
878, 471255, 29279, 5920
879, 467420, 29170, 5925
880, 472240, 29749, 5925
881, 523109, 29410, 6195
882, 465910, 28850, 6045
883, 468315, 28725, 6140
884, 467895, 28385, 6030
885, 465366, 28694, 6150
886, 470496, 28434, 6310
887, 466021, 28164, 6030
888, 614912, 28814, 6345
889, 467236, 28725, 6290
890, 464215, 27265, 5950
891, 464446, 27259, 5905
892, 472500, 29570, 6399
893, 504279, 29030, 6100
894, 466075, 28724, 6520
895, 466871, 28764, 6300
896, 467076, 28209, 6120
897, 465766, 28289, 6515
898, 469716, 30164, 6320
899, 467781, 29210, 6470
900, 503130, 28424, 6180
901, 467585, 28429, 5945
902, 467625, 27769, 6100
903, 465555, 28379, 6150
904, 470890, 30055, 6205
905, 465225, 27425, 5960
906, 465916, 27389, 5955
907, 501705, 29789, 6675
908, 475370, 32415, 6119
909, 476430, 28315, 6285
910, 473571, 29964, 5955
911, 470420, 28144, 5885
912, 465660, 27504, 5905
913, 490855, 27859, 6165
914, 466430, 28249, 6200
915, 466760, 27699, 6355
916, 465355, 28765, 6325
917, 469285, 28809, 6205
918, 466365, 28039, 5990
919, 466626, 28704, 6375
920, 547684, 29114, 6365
921, 649877, 28749, 6130
922, 820883, 29280, 6415
923, 467475, 28420, 6210
924, 465690, 28570, 6005
925, 467135, 28249, 6220
926, 491139, 29355, 6179
927, 465655, 29060, 6320
928, 467025, 28219, 6269
929, 466345, 28779, 6210
930, 473946, 30155, 6615
931, 465736, 28950, 6230
932, 476650, 30520, 6400
933, 478335, 29995, 6820
934, 608587, 28190, 6060
935, 469090, 29849, 6320
936, 478140, 29940, 6035
937, 472841, 28765, 5985
938, 466390, 28260, 6139
939, 466920, 28055, 6035
940, 467881, 28974, 6385
941, 467761, 29524, 6745
942, 467205, 29274, 6725
943, 470445, 28359, 6335
944, 466346, 28209, 6530
945, 466461, 27639, 5980
946, 464150, 28255, 6095
947, 1302128, 29695, 6389
948, 465941, 28014, 6045
949, 466226, 28819, 6425
950, 465821, 28369, 6210
951, 464036, 28334, 6240
952, 464761, 28739, 6245
953, 588618, 29380, 6550
954, 467776, 28494, 5980
955, 468225, 28524, 6520
956, 468241, 28074, 6100
957, 466365, 28175, 6150
958, 466865, 29410, 6435
959, 587578, 29485, 6515
960, 465346, 27734, 5940
961, 465060, 27664, 6130
962, 465620, 28090, 6076
963, 472355, 31805, 6445
964, 477416, 31305, 6125
965, 474880, 28965, 6035
966, 565818, 31074, 6080
967, 472330, 29349, 6039
968, 468755, 28265, 6165
969, 465315, 28649, 6140
970, 465631, 29394, 6370
971, 466820, 29014, 6400
972, 501005, 28820, 6500
973, 464925, 28415, 6000
974, 467271, 28944, 6350
975, 466565, 28624, 6289
976, 466260, 27970, 6140
977, 468745, 29300, 6109
978, 467925, 28515, 6295
979, 494905, 27879, 6035
980, 462645, 27074, 5874
981, 463001, 27254, 5895
982, 464265, 27855, 6205
983, 465886, 28204, 6080
984, 466080, 28694, 6455
985, 468380, 28495, 6189
986, 492100, 29395, 6630
987, 468070, 27970, 5945
988, 468341, 28114, 5960
989, 468315, 27410, 5920
990, 469210, 30715, 6339
991, 472785, 32445, 6125
992, 476920, 28694, 5995
993, 477175, 29055, 6200
994, 471540, 28309, 6250
