Tempo execução determinante 
teste, LaPlace, Chio, Eliminacao Gauss 
198, 135477, 15785, 4610
199, 134333, 15749, 4755
200, 134787, 15750, 4670
201, 134372, 15515, 4610
202, 132777, 15630, 4630
203, 133273, 15479, 4590
204, 132863, 15334, 4585
205, 132793, 15509, 4610
206, 133312, 15545, 4595
207, 132607, 15400, 4610
208, 147407, 15599, 4590
209, 133452, 15615, 4710
210, 133092, 15845, 4815
211, 132468, 15540, 4566
212, 179231, 15949, 4600
213, 133308, 15854, 4670
214, 132907, 15480, 4580
215, 133367, 15545, 4565
216, 132402, 15275, 4570
217, 132418, 15519, 4586
218, 132898, 15444, 4590
219, 132797, 15600, 4570
220, 133912, 15599, 4645
221, 133817, 15860, 4580
222, 133322, 16260, 4570
223, 132587, 15570, 4600
224, 132647, 15365, 4559
225, 132958, 15864, 4714
226, 131998, 15369, 4570
227, 131848, 15269, 4580
228, 133102, 15674, 4550
229, 133387, 15645, 4570
230, 133117, 16175, 4580
231, 133522, 15460, 4669
232, 132637, 15520, 4585
233, 133178, 15974, 4694
234, 133663, 15530, 4580
235, 132367, 15845, 4580
236, 266074, 16275, 4800
237, 133087, 15439, 4590
238, 132642, 15544, 4574
239, 132913, 15509, 4545
240, 132987, 15349, 4560
241, 133252, 15615, 4605
242, 133352, 15535, 4565
243, 133142, 15765, 4575
244, 133078, 15504, 4570
245, 133313, 15519, 4620
246, 133647, 15914, 4600
247, 132817, 15850, 4605
248, 133557, 15785, 4560
249, 133048, 15439, 4535
250, 199126, 15855, 4745
251, 133392, 15865, 4805
252, 133413, 15750, 4550
253, 133122, 15670, 4575
254, 133402, 15880, 4585
255, 132452, 15485, 4635
256, 132717, 15560, 4560
257, 132892, 15475, 4620
258, 132498, 15439, 4590
259, 132728, 15399, 4559
260, 140007, 15394, 4605
261, 133067, 15480, 4560
262, 132647, 16065, 4590
263, 132507, 15520, 4550
264, 132392, 15395, 4590
265, 132257, 15335, 4570
266, 132332, 15345, 4575
267, 132952, 15510, 4590
268, 133797, 15849, 4680
269, 132737, 33949, 4665
270, 132372, 15415, 4675
271, 131512, 15335, 4570
272, 131257, 15315, 4545
273, 132387, 15360, 4545
274, 132117, 15425, 4585
275, 132252, 15460, 4560
276, 132437, 15490, 4559
277, 132417, 15400, 4554
278, 131427, 15254, 4550
279, 132553, 15370, 4560
280, 132532, 15385, 4585
281, 132418, 15354, 4560
282, 132223, 15409, 4580
283, 132553, 15335, 4685
284, 132683, 15404, 4555
285, 132268, 15419, 4540
286, 132487, 15380, 4560
287, 132087, 15395, 4565
288, 132302, 15405, 4570
289, 132602, 43459, 4705
290, 131493, 15404, 4555
291, 132172, 15380, 4535
292, 132713, 15500, 4600
293, 132557, 15499, 4575
294, 132747, 15470, 4655
295, 132902, 15565, 4560
296, 132952, 15585, 4560
297, 132467, 15435, 4585
298, 132202, 15315, 4580
299, 132482, 15415, 4590
300, 131962, 15415, 4560
301, 132412, 15390, 4570
302, 132087, 15405, 4575
303, 132312, 15480, 4580
304, 132407, 15425, 4555
305, 132252, 15430, 4534
306, 132237, 15305, 4565
307, 132132, 15420, 4569
308, 132312, 15430, 4555
309, 147471, 15544, 4620
310, 132522, 15424, 4565
311, 132358, 15379, 4540
312, 132287, 15470, 4585
313, 132347, 15365, 4590
314, 132417, 15450, 4580
315, 132017, 15450, 4580
316, 132302, 15400, 4550
317, 132187, 15415, 4575
318, 132307, 15430, 4570
319, 132472, 15455, 4580
320, 132337, 15380, 4555
321, 132278, 15325, 4556
322, 132163, 15389, 4600
323, 132287, 15474, 4549
324, 132348, 15449, 4555
325, 132258, 15449, 4555
326, 132293, 15394, 4560
327, 132252, 15405, 4590
328, 132282, 15320, 4550
329, 207286, 16035, 4669
330, 132428, 15515, 4590
331, 132603, 15405, 4530
332, 132237, 15449, 4580
333, 132253, 15449, 4570
334, 133143, 15954, 4579
335, 132313, 15434, 4550
336, 132308, 15329, 4580
337, 132318, 15469, 4565
338, 132288, 15479, 4550
339, 132478, 15425, 4565
340, 132768, 15494, 4575
341, 132333, 15394, 4550
342, 132288, 15440, 4565
343, 132392, 15325, 4585
344, 132488, 15465, 4550
345, 132142, 15420, 4545
346, 132477, 15404, 4610
347, 132772, 15840, 4590
348, 132447, 15445, 4565
349, 141107, 15500, 4580
350, 140717, 15464, 4585
351, 132312, 15325, 4550
352, 132287, 15435, 4595
353, 132397, 15425, 4575
354, 132402, 15420, 4580
355, 132357, 15390, 4565
356, 132362, 15375, 4615
357, 132182, 15425, 4584
358, 132377, 15325, 4584
359, 132438, 15415, 4560
360, 132013, 15424, 4575
361, 132347, 15360, 4555
362, 132143, 15384, 4600
363, 132283, 15444, 4585
364, 132413, 15375, 4625
365, 132233, 15424, 4545
366, 132317, 15300, 4580
367, 132137, 15420, 4590
368, 132362, 15420, 4560
369, 149092, 15550, 4584
370, 132297, 15440, 4554
371, 132382, 15325, 4544
372, 132288, 15474, 4600
373, 132283, 15340, 4614
374, 132548, 15624, 4554
375, 132557, 15584, 4550
376, 132678, 15370, 4564
377, 132183, 15435, 4600
378, 132353, 15434, 4565
379, 162612, 15670, 4555
380, 132332, 15430, 4585
381, 132347, 15245, 4545
382, 132382, 15445, 4595
383, 132357, 15430, 4570
384, 132432, 18429, 4600
385, 132397, 15499, 4554
386, 132272, 15430, 4539
387, 132173, 15455, 4584
388, 132337, 15335, 4545
389, 139177, 15479, 4635
390, 131967, 15519, 4575
391, 132198, 15409, 4520
392, 132102, 15424, 4585
393, 132152, 15465, 4595
394, 132492, 15490, 4580
395, 132167, 15470, 4555
396, 132052, 15345, 4575
397, 132177, 15465, 4590
398, 132327, 15470, 4530
399, 132337, 15435, 4580
400, 132402, 15445, 4580
401, 132342, 15395, 4544
402, 132717, 15580, 4595
403, 132337, 15360, 4585
404, 132537, 15505, 4565
405, 131982, 15420, 4550
406, 132362, 15390, 4555
407, 132072, 15415, 4550
408, 132182, 15400, 4560
409, 152926, 15635, 4620
410, 132352, 15445, 4585
411, 132298, 15269, 4555
412, 132212, 15419, 4595
413, 132492, 15429, 4585
414, 132342, 15420, 4585
415, 132357, 15390, 4565
416, 132367, 15380, 4590
417, 132187, 15420, 4600
418, 132412, 15295, 4585
419, 137002, 15450, 4565
420, 139767, 20045, 4739
421, 132298, 15335, 4530
422, 132098, 15404, 4584
423, 132278, 15399, 4570
424, 132433, 15395, 4546
425, 132272, 15385, 4525
426, 132212, 15294, 4575
427, 132258, 15385, 4605
428, 132298, 15419, 4549
429, 133023, 15639, 4620
430, 132472, 15430, 4585
431, 132337, 15325, 4555
432, 132442, 15435, 4585
433, 132427, 15330, 4600
434, 132512, 15430, 4600
435, 132227, 15410, 4560
436, 132427, 15365, 4575
437, 132317, 15410, 4570
438, 132332, 15380, 4574
439, 132567, 15365, 4584
440, 132152, 15574, 4550
441, 132288, 15285, 4560
442, 132363, 15390, 4595
443, 132468, 15434, 4565
444, 132508, 15394, 4560
445, 132498, 15404, 4565
446, 132292, 15369, 4565
447, 132143, 15395, 4560
448, 132393, 15305, 9340
449, 132602, 15445, 4580
450, 132187, 15405, 4560
451, 132427, 15365, 4555
452, 132207, 15390, 4615
453, 132382, 15540, 4600
454, 132837, 15390, 4560
455, 132357, 15405, 4565
456, 132252, 15270, 4565
457, 132177, 15380, 4575
458, 132352, 15390, 4555
459, 132517, 15360, 4565
460, 132392, 15360, 4585
461, 132397, 15340, 4550
462, 132352, 15400, 4595
463, 132432, 15265, 4595
464, 132447, 15405, 4570
465, 132112, 15430, 4545
466, 132402, 15325, 4569
467, 132292, 15370, 4569
468, 132317, 15380, 4560
469, 132773, 15560, 4610
470, 132303, 15419, 4540
471, 132402, 15280, 4555
472, 132342, 15450, 4590
473, 132252, 15400, 4550
474, 132487, 15400, 4575
475, 134402, 15425, 4540
476, 132357, 15370, 4570
477, 132182, 15400, 4575
478, 132377, 15335, 4580
479, 132502, 15390, 4595
480, 132102, 15405, 4564
481, 132277, 15340, 4584
482, 132202, 15399, 4576
483, 132268, 15439, 4586
484, 132578, 15415, 4549
485, 132262, 15410, 4524
486, 132263, 15304, 4565
487, 132178, 15414, 4575
488, 132297, 15429, 4575
489, 132703, 15510, 4590
490, 132382, 15405, 4560
491, 132482, 15375, 4540
492, 132277, 15455, 4575
493, 132412, 15280, 4585
494, 132407, 15430, 4565
495, 132082, 15420, 4570
496, 132402, 15370, 4550
497, 132272, 15390, 4585
498, 132282, 15370, 4580
499, 132437, 15380, 4570
500, 132262, 15355, 4555
501, 132252, 15260, 4545
502, 132392, 15410, 4590
503, 132437, 15450, 4565
504, 132552, 15405, 4550
505, 132412, 15430, 4555
506, 132102, 15390, 4540
507, 132072, 15390, 4565
508, 132412, 15320, 4570
509, 139522, 15525, 4616
510, 132178, 15420, 4574
511, 132347, 15339, 4574
512, 132212, 15410, 4575
513, 132278, 15504, 4760
514, 132558, 15384, 4585
515, 132183, 15419, 4590
516, 132267, 15405, 4590
517, 132272, 15405, 4565
518, 132052, 15430, 4565
519, 132612, 15465, 4555
520, 132307, 15330, 4580
521, 132287, 15405, 4605
522, 132437, 15365, 4595
523, 132297, 15390, 4580
524, 132067, 15320, 4565
525, 132382, 15375, 4574
526, 132082, 15330, 4570
527, 132277, 15414, 4590
528, 132458, 15359, 4574
529, 146757, 15475, 4610
530, 132387, 15335, 4595
531, 132337, 15360, 4565
532, 132222, 15395, 4585
533, 132157, 15460, 4590
534, 132407, 15395, 4580
535, 132092, 15365, 4545
536, 132267, 15410, 4610
537, 132437, 15395, 4605
538, 132167, 15405, 4580
539, 132232, 15345, 4575
540, 132347, 15420, 4590
541, 132312, 15455, 4580
542, 132497, 15450, 4575
543, 132172, 15470, 4575
544, 132297, 15400, 4575
545, 132187, 15440, 4550
546, 132382, 15410, 4580
547, 132477, 15445, 4555
548, 132157, 15445, 4570
549, 157917, 15574, 4620
550, 132433, 15414, 4560
551, 132462, 15510, 4565
552, 132512, 15455, 4595
553, 132387, 15415, 4565
554, 132172, 15300, 4570
555, 132332, 15460, 4580
556, 132577, 15325, 4580
557, 132452, 15425, 4570
558, 132262, 15510, 4559
559, 132317, 15415, 4570
560, 132213, 15444, 4560
561, 132277, 15425, 4589
562, 131638, 15325, 4594
563, 132318, 15429, 4580
564, 132198, 15354, 4580
565, 132468, 15444, 4570
566, 132457, 15465, 4560
567, 132403, 15415, 4580
568, 132472, 15464, 4565
569, 147352, 15420, 4580
570, 132462, 15450, 4590
571, 132407, 15375, 4600
572, 132397, 15435, 4580
573, 132302, 15480, 4580
574, 132757, 15425, 4569
575, 132187, 15450, 4580
576, 132442, 15445, 4570
577, 132512, 15475, 4575
578, 132167, 15455, 4570
579, 132238, 15345, 4566
580, 132392, 15450, 4574
581, 132347, 15460, 4564
582, 132353, 15460, 4574
583, 132488, 15455, 4580
584, 132192, 15389, 4555
585, 132277, 15424, 4570
586, 132393, 15370, 4585
587, 132408, 15459, 4565
588, 132258, 15499, 4575
589, 139732, 15469, 4580
590, 132102, 15425, 4575
591, 132252, 15460, 4575
592, 132517, 15475, 4595
593, 132182, 15440, 4590
594, 132262, 15330, 4575
595, 132137, 15435, 4595
596, 132467, 15440, 4570
597, 132442, 15465, 4595
598, 132567, 15440, 4560
599, 132147, 15375, 4555
600, 132342, 15445, 4565
601, 132368, 15359, 4566
602, 132478, 15440, 4570
603, 132342, 15460, 4580
604, 132327, 15450, 4569
605, 132318, 15444, 4565
606, 132398, 15479, 4565
607, 132528, 15514, 4580
608, 132372, 15450, 4560
609, 151162, 15405, 4575
610, 132347, 15470, 4610
611, 132407, 15500, 4560
612, 132402, 15470, 4595
613, 132427, 15475, 4570
614, 132127, 15335, 4579
615, 132407, 15475, 4590
616, 132517, 15360, 4590
617, 132392, 15480, 4584
618, 132347, 15500, 4570
619, 132267, 15464, 4556
620, 137113, 15530, 4585
621, 132283, 15469, 4590
622, 132487, 15469, 4584
623, 132198, 15439, 4570
624, 132293, 15334, 4565
625, 132308, 15464, 4595
626, 132388, 15474, 4555
627, 132438, 15424, 4575
628, 132468, 15459, 4565
629, 142247, 15440, 4670
630, 132302, 15480, 4590
631, 132377, 15335, 4595
632, 132392, 15430, 4570
633, 132342, 15470, 4585
634, 132437, 15415, 4565
635, 132162, 15420, 4589
636, 132427, 15495, 4564
637, 132648, 15435, 4580
638, 132122, 15460, 4574
639, 132213, 15335, 4570
640, 132267, 15439, 4585
641, 132258, 15444, 4560
642, 132623, 15414, 4570
643, 132318, 15435, 4570
644, 132137, 15329, 4570
645, 142162, 15610, 4650
646, 140112, 15400, 4609
647, 139822, 15460, 4610
648, 140087, 15550, 4595
649, 132818, 15409, 4575
650, 132223, 15374, 4580
651, 132338, 15389, 4580
652, 132553, 15404, 4600
653, 132293, 15379, 4595
654, 132227, 15290, 4570
655, 132263, 15419, 4555
656, 132538, 15420, 4595
657, 132408, 15374, 4600
658, 132562, 15425, 4560
659, 132167, 15314, 4570
660, 132347, 15430, 4590
661, 132443, 15334, 4575
662, 132422, 15429, 4590
663, 132352, 15405, 4580
664, 132412, 15440, 4585
665, 132292, 15400, 4565
666, 132377, 15415, 4595
667, 132517, 15425, 4575
668, 132157, 15420, 4565
669, 132297, 15345, 4595
670, 132357, 15455, 4555
671, 132322, 15435, 4570
672, 132397, 15385, 4590
673, 132367, 15365, 4570
674, 132198, 15309, 4566
675, 132447, 15450, 4579
676, 132537, 15305, 4584
677, 132503, 15419, 4585
678, 132233, 15444, 4570
679, 132333, 15384, 4575
680, 135207, 15475, 4595
681, 132302, 15439, 4570
682, 132587, 15435, 4595
683, 132272, 15400, 4570
684, 132292, 15335, 4575
685, 132422, 15415, 4570
686, 132457, 15420, 4580
687, 132492, 15380, 4575
688, 132532, 15455, 4560
689, 132198, 15349, 4605
690, 132413, 15449, 4580
691, 132468, 15364, 4590
692, 132618, 15434, 4595
693, 132363, 15594, 4585
694, 132522, 15489, 4575
695, 132353, 15425, 4575
696, 132448, 15415, 4575
697, 132642, 15424, 4605
698, 132212, 15419, 4570
699, 132127, 15294, 4545
700, 132402, 15424, 4590
701, 132423, 15395, 4535
702, 132427, 15409, 4585
703, 132417, 15405, 4580
704, 132032, 15290, 4565
705, 132382, 15390, 4590
706, 132542, 15370, 4580
707, 132497, 15405, 4560
708, 132272, 15455, 4570
709, 142501, 15655, 4685
710, 139512, 15525, 4615
711, 140847, 22559, 4670
712, 140812, 15470, 4635
713, 140037, 15505, 4615
714, 149262, 15434, 4595
715, 140463, 15474, 4625
716, 140367, 15500, 4610
717, 140237, 15504, 4630
718, 140522, 15524, 12005
719, 140047, 15415, 4620
720, 139507, 15465, 4595
721, 140483, 22460, 4640
722, 140427, 15450, 4605
723, 139942, 15499, 4595
724, 147552, 15415, 4625
725, 132432, 15415, 4565
726, 132332, 15435, 4615
727, 132467, 15400, 4580
728, 132342, 15465, 4580
729, 132333, 15264, 4595
730, 132373, 15359, 4570
731, 132418, 15444, 4570
732, 132433, 15414, 4615
733, 132433, 15389, 4580
734, 132238, 15309, 4570
735, 132408, 15434, 4585
736, 132478, 15380, 4585
737, 132502, 15419, 4575
738, 132127, 15445, 4575
739, 132267, 15399, 4575
740, 132212, 15425, 4595
741, 132343, 15404, 4600
742, 132487, 15410, 4605
743, 132217, 15379, 4545
744, 132363, 15295, 4575
745, 132313, 15414, 4580
746, 132357, 15409, 4585
747, 132507, 15385, 4570
748, 132487, 15450, 4555
749, 132217, 15325, 4560
750, 132397, 15425, 4590
751, 132387, 15275, 4580
752, 132272, 15375, 4595
753, 132247, 15370, 4595
754, 132362, 15359, 4556
755, 132158, 15374, 4556
756, 132408, 15405, 4589
757, 132382, 15385, 4559
758, 132158, 15389, 4575
759, 132118, 15279, 4565
760, 132278, 15384, 4580
761, 132397, 15405, 4565
762, 132318, 15409, 4560
763, 132432, 15360, 4565
764, 132288, 15280, 4565
765, 132297, 15370, 4560
766, 132477, 15305, 4595
767, 132487, 15390, 4555
768, 132433, 15554, 4604
769, 132188, 15425, 4580
770, 132267, 15414, 4576
771, 132422, 15454, 4594
772, 132492, 15585, 4554
773, 132198, 15410, 4569
774, 132213, 15299, 4575
775, 132428, 15434, 4580
776, 132488, 15444, 4585
777, 132563, 15439, 4590
778, 132478, 15474, 4555
779, 132083, 15359, 4565
780, 132233, 15424, 4600
781, 132448, 15374, 4570
782, 132403, 15440, 4580
783, 141127, 15610, 4595
784, 137482, 15370, 4575
785, 132237, 15420, 4565
786, 132377, 15425, 4595
787, 132502, 15410, 4575
788, 132287, 15419, 4555
789, 132243, 15339, 4560
790, 132208, 15424, 4590
791, 132363, 15484, 4580
792, 132588, 15425, 4580
793, 132318, 15435, 4565
794, 132157, 15324, 4565
795, 132352, 15410, 4580
796, 132487, 15335, 4570
797, 132397, 15410, 4570
798, 132272, 15480, 4575
799, 132327, 15410, 4535
800, 132247, 15440, 4575
801, 132312, 15430, 4590
802, 132502, 15415, 4570
803, 132097, 15430, 4565
804, 132262, 15310, 4580
805, 132217, 15410, 4594
806, 132398, 15455, 4570
807, 132473, 15405, 4564
808, 132652, 15490, 4580
809, 132232, 15410, 4565
810, 132502, 15425, 4585
811, 132377, 15280, 4595
812, 132542, 15580, 4585
813, 132512, 15390, 4575
814, 132472, 15365, 4545
815, 132137, 15405, 4555
816, 132457, 15405, 4580
817, 132512, 15395, 4580
818, 131982, 15530, 4600
819, 132212, 15245, 4575
820, 132247, 15400, 4560
821, 132342, 15440, 4545
822, 132502, 15420, 4554
823, 132327, 15420, 4569
824, 132262, 15360, 4555
825, 132387, 15430, 4565
826, 132408, 15350, 4580
827, 132427, 15439, 4554
828, 132558, 15499, 4590
829, 132373, 15454, 4555
830, 132268, 15414, 4545
831, 132317, 15439, 4585
832, 132483, 15450, 4575
833, 132167, 15425, 4560
834, 132257, 15340, 4560
835, 132252, 15450, 4555
836, 132427, 15455, 4575
837, 132532, 15440, 4575
838, 134402, 15430, 4555
839, 132162, 15365, 4560
840, 132342, 15455, 4570
841, 132382, 15379, 4566
842, 132557, 15439, 4580
843, 132152, 15450, 4570
844, 132478, 15439, 4565
845, 132228, 15429, 4550
846, 132358, 15444, 4590
847, 132473, 15460, 4575
848, 133097, 15610, 4630
849, 132227, 15340, 4570
850, 132332, 15400, 4585
851, 132317, 15460, 4559
852, 132382, 15389, 4584
853, 132387, 15399, 4550
854, 132133, 15289, 4570
855, 132337, 15419, 4580
856, 132412, 15309, 4589
857, 132442, 15424, 4584
858, 132182, 15460, 4560
859, 132328, 15389, 4565
860, 132143, 15405, 4604
861, 132298, 15424, 4590
862, 132498, 15439, 4590
863, 132333, 15424, 4555
864, 132393, 15309, 4570
865, 132228, 15394, 4580
866, 132353, 15424, 4565
867, 132548, 15384, 4560
868, 133372, 15644, 4636
869, 151087, 15420, 4600
870, 140682, 15500, 4640
871, 132477, 15350, 4620
872, 132512, 15370, 4600
873, 132402, 15385, 4590
874, 132352, 15350, 4545
875, 132162, 15425, 4574
876, 132377, 15390, 4570
877, 132622, 15419, 4569
878, 132307, 15424, 4565
879, 132283, 15254, 4565
880, 132308, 15384, 4550
881, 132287, 15415, 4550
882, 132457, 15395, 4580
883, 132478, 15380, 4565
884, 132217, 15270, 4560
885, 132227, 15405, 4580
886, 132412, 15320, 4580
887, 132662, 15385, 4570
888, 132348, 15560, 4596
889, 132347, 15415, 4554
890, 132318, 15404, 4580
891, 132282, 15400, 4579
892, 132678, 15430, 4590
893, 132213, 15404, 4570
894, 132213, 15319, 4580
895, 132318, 15394, 4605
896, 132478, 15424, 4690
897, 132618, 15404, 4595
898, 132638, 15474, 4540
899, 132118, 15320, 4560
900, 132333, 15385, 4585
901, 132357, 15314, 4570
902, 132457, 15374, 4590
903, 132243, 15410, 4585
904, 134867, 15375, 4560
905, 132203, 15465, 4560
906, 132422, 15445, 4595
907, 132562, 15400, 4580
908, 132182, 15520, 4570
909, 132212, 15310, 4565
910, 132367, 15405, 4585
911, 132452, 15465, 4560
912, 132502, 15380, 4574
913, 132612, 15439, 4546
914, 132192, 15324, 4566
915, 132382, 15414, 4584
916, 132553, 15319, 4580
917, 132518, 15444, 4580
918, 132283, 15409, 4575
919, 132333, 15390, 4580
920, 132293, 15414, 4575
921, 132298, 15425, 4570
922, 132478, 15440, 4590
923, 132322, 15440, 4565
924, 132352, 15310, 4570
925, 132302, 15440, 4585
926, 132412, 15430, 4570
927, 132437, 15410, 4570
928, 132623, 15489, 4590
929, 132107, 15345, 4574
930, 132373, 15440, 4589
931, 132453, 15359, 4585
932, 132478, 15534, 4555
933, 132378, 15429, 4595
934, 132313, 15419, 4550
935, 132178, 15439, 4570
936, 132373, 15444, 4570
937, 132613, 15424, 4585
938, 132257, 15439, 4565
939, 136422, 22145, 4630
940, 137502, 15440, 4565
941, 132337, 15415, 4565
942, 132547, 15440, 4600
943, 132357, 15445, 4575
944, 132262, 15345, 4565
945, 132362, 15420, 4585
946, 132407, 15325, 4605
947, 132517, 15410, 4565
948, 132462, 15484, 4600
949, 132472, 15404, 4550
950, 132253, 15409, 4570
951, 132323, 15429, 4585
952, 132493, 15419, 4590
953, 132318, 15409, 4580
954, 132322, 15310, 4565
955, 132277, 15430, 4585
956, 132428, 15435, 4585
957, 132417, 15400, 4590
958, 132607, 15485, 4560
959, 132147, 15335, 4585
960, 132352, 15460, 4585
961, 132327, 15315, 4575
962, 132467, 15430, 4580
963, 132222, 15430, 4565
964, 132372, 15420, 4575
965, 132192, 15440, 4564
966, 132383, 15405, 4574
967, 132542, 15410, 4560
968, 132382, 15505, 4580
969, 132232, 15329, 4575
970, 132287, 15404, 4545
971, 132368, 15445, 4550
972, 132472, 15580, 4550
973, 132297, 15465, 4575
974, 132107, 15270, 4575
975, 132347, 15405, 4570
976, 132457, 15310, 4580
977, 132527, 15385, 4585
978, 132257, 15430, 4570
979, 132317, 15370, 4550
980, 132272, 15400, 4580
981, 132282, 15370, 4580
982, 132482, 15430, 4575
983, 132177, 15385, 4580
984, 132082, 15295, 4580
985, 132297, 15365, 4575
986, 132412, 15415, 4575
987, 132452, 15380, 4590
988, 132567, 15530, 4584
989, 132103, 15285, 4570
990, 132458, 15394, 4579
991, 132372, 15284, 4585
992, 132458, 15354, 4590
993, 132473, 15404, 4595
994, 132453, 15349, 4550
