Tempo execução determinante 
teste, LaPlace, Chio, Eliminacao Gauss 
399, 26375, 7964, 3565
400, 25949, 7695, 3495
401, 25885, 7775, 3505
402, 25969, 7635, 3490
403, 26084, 7786, 3504
404, 25979, 7655, 3485
405, 25865, 7615, 3490
406, 25999, 7650, 3500
407, 26080, 7579, 3500
408, 25864, 7735, 3540
409, 26020, 7639, 3484
410, 26129, 7645, 3495
411, 25980, 7689, 3480
412, 25904, 7645, 3505
413, 26090, 7680, 3549
414, 26074, 7715, 3500
415, 26010, 7695, 3505
416, 25914, 7625, 3515
417, 25954, 7640, 3495
418, 25955, 7625, 3510
419, 25950, 7665, 3510
420, 25909, 7745, 3495
421, 25849, 7650, 3535
422, 25934, 7655, 3525
423, 25925, 7620, 3520
424, 25925, 7680, 3555
425, 25974, 7625, 3465
426, 26025, 7659, 3495
427, 25984, 7630, 3480
428, 25940, 7689, 3476
429, 25964, 7665, 3475
430, 25985, 7690, 3484
431, 26119, 7595, 3485
432, 25880, 7715, 3500
433, 25969, 7625, 3490
434, 25835, 7730, 3490
435, 26054, 7640, 3510
436, 25870, 7625, 3505
437, 25954, 7710, 3495
438, 26035, 7705, 3495
439, 64854, 7954, 3514
440, 25964, 7700, 3555
441, 25965, 7730, 3480
442, 25884, 7595, 3495
443, 25950, 7675, 3484
444, 25909, 7595, 3485
445, 25975, 7625, 3490
446, 25994, 7645, 3475
447, 26000, 7679, 3526
448, 25924, 7715, 3560
449, 25880, 7670, 3549
450, 26089, 19865, 3580
451, 26200, 7724, 3545
452, 25949, 7635, 3505
453, 25850, 7685, 3485
454, 25955, 7625, 3490
455, 25945, 7679, 3520
456, 26075, 7655, 3575
457, 25950, 7689, 3485
458, 25914, 7720, 3505
459, 26024, 7680, 3534
460, 25924, 7750, 3530
461, 25899, 7600, 3475
462, 25914, 7685, 3500
463, 25970, 7650, 3525
464, 25969, 7720, 3500
465, 25925, 7695, 3509
466, 26004, 7640, 3545
467, 25940, 7714, 3534
468, 26034, 7660, 3515
469, 25855, 7705, 3494
470, 25874, 7680, 3505
471, 25950, 7715, 3490
472, 25829, 7700, 3545
473, 25855, 7729, 3496
474, 25944, 7645, 3535
475, 26220, 7740, 3540
476, 26079, 7615, 3555
477, 25885, 7625, 3494
478, 25949, 7680, 3455
479, 26130, 7690, 3500
480, 25954, 7645, 3530
481, 25820, 7695, 3500
482, 25999, 7675, 3525
483, 25850, 7710, 3475
484, 25864, 7700, 3520
485, 25880, 7715, 3495
486, 26169, 7710, 3495
487, 26044, 7715, 3485
488, 25864, 7734, 3525
489, 25920, 7645, 3485
490, 25939, 7704, 3535
491, 26039, 7680, 3465
492, 25900, 7710, 3475
493, 25955, 7690, 3495
494, 26080, 7654, 3520
495, 25979, 7710, 3485
496, 26035, 7644, 3535
497, 25829, 7645, 3460
498, 25954, 7694, 3505
499, 25995, 7775, 3495
500, 25870, 7679, 3525
501, 25835, 7745, 3485
502, 26005, 7640, 3465
503, 26085, 7665, 3495
504, 25915, 7720, 3480
505, 135372, 8245, 3644
506, 26024, 7755, 3485
507, 25920, 7700, 3454
508, 25859, 7660, 3505
509, 25920, 7595, 3464
510, 25889, 7645, 3505
511, 26779, 7955, 3665
512, 25949, 7855, 609457
513, 28240, 8485, 3555
514, 323068, 8610, 3800
515, 26335, 7854, 3530
516, 161487, 8595, 3960
517, 26870, 7775, 3530
518, 26174, 7595, 3490
519, 25854, 7645, 3455
520, 25849, 7590, 3490
521, 25859, 7685, 3470
522, 25765, 7614, 3495
523, 25869, 7650, 3480
524, 25814, 7614, 3500
525, 25949, 7620, 3465
526, 26125, 83478, 3830
527, 26689, 7625, 3510
528, 25935, 7715, 3536
529, 25979, 7735, 3515
530, 112813, 8860, 3665
531, 26725, 8135, 3580
532, 26034, 7745, 3490
533, 25954, 7650, 3445
534, 97053, 7834, 3895
535, 25969, 7690, 3495
536, 26069, 7709, 3535
537, 25899, 7675, 3475
538, 25850, 7615, 3480
539, 25875, 7605, 3485
540, 25995, 7694, 3490
541, 26005, 7720, 3490
542, 25809, 7639, 3515
543, 25914, 7680, 3535
544, 26080, 7654, 3540
545, 25849, 7755, 3525
546, 25909, 7680, 3499
547, 25754, 7670, 3460
548, 26140, 7736, 3579
549, 26064, 7805, 3460
550, 75084, 7850, 3480
551, 26009, 7580, 3415
552, 25894, 7699, 3465
553, 26144, 7675, 3440
554, 25810, 7649, 3445
555, 25974, 7600, 3445
556, 26105, 7669, 3500
557, 25905, 7750, 3440
558, 26029, 7629, 3475
559, 26005, 7730, 3460
560, 25969, 7649, 3440
561, 25854, 7640, 3495
562, 25925, 7629, 3440
563, 25839, 7635, 3480
564, 26014, 7749, 3490
565, 26000, 7660, 3395
566, 25759, 7659, 3475
567, 25900, 7575, 3490
568, 26090, 7709, 3480
569, 25795, 7690, 3475
570, 25804, 7665, 3485
571, 25889, 7700, 3470
572, 25950, 7754, 3465
573, 25989, 7720, 3415
574, 25900, 7674, 3485
575, 25854, 7655, 3480
576, 26055, 7794, 3500
577, 25904, 7750, 3495
578, 25784, 7674, 3474
579, 25919, 7660, 3445
580, 50224, 7850, 3670
581, 26044, 7710, 3490
582, 25839, 7620, 3470
583, 25835, 7646, 3455
584, 26109, 7730, 3495
585, 26200, 7680, 3484
586, 26034, 7615, 3480
587, 42949, 7855, 3525
588, 26100, 7709, 3430
589, 26144, 7660, 3425
590, 25845, 7629, 3430
591, 25994, 7715, 3475
592, 26030, 7710, 3495
593, 25814, 7695, 3475
594, 25970, 7665, 3470
595, 26114, 7645, 3460
596, 26100, 7725, 3485
597, 25924, 7690, 3510
598, 25844, 7675, 3480
599, 26024, 7605, 3470
600, 26079, 7700, 3490
601, 26094, 7665, 3470
602, 25864, 7605, 3475
603, 25904, 7620, 3415
604, 26014, 7645, 3475
605, 26164, 7670, 3490
606, 25739, 7625, 3490
607, 25974, 7664, 3455
608, 25990, 7685, 3505
609, 26080, 7660, 3445
610, 25814, 7655, 3480
611, 25860, 7700, 3460
612, 25819, 7710, 3510
613, 25995, 7705, 3486
614, 25749, 7630, 3535
615, 25970, 7654, 3476
616, 25964, 7685, 3530
617, 25940, 7750, 3506
618, 25794, 7710, 3485
619, 25995, 7645, 3459
620, 26069, 7670, 3470
621, 26020, 7635, 3474
622, 25794, 7730, 3480
623, 25940, 7670, 3460
624, 25964, 7720, 3495
625, 26045, 7705, 3460
626, 25935, 7664, 3450
627, 25975, 7685, 3470
628, 26015, 7624, 3500
629, 26000, 7680, 3520
630, 25919, 7694, 3530
631, 25894, 7725, 3445
632, 25949, 7680, 3489
633, 26094, 7745, 3475
634, 26155, 7670, 3460
635, 26104, 7630, 3475
636, 26069, 7656, 3500
637, 25939, 7685, 3525
638, 25905, 7604, 3515
639, 25914, 7700, 3420
640, 26025, 7684, 3470
641, 25984, 7750, 3450
642, 26015, 7659, 84799
643, 26500, 7970, 3470
644, 25985, 8040, 3510
645, 25989, 8005, 3485
646, 25949, 7660, 3510
647, 25879, 7650, 3430
648, 25944, 7770, 3460
649, 26320, 7754, 3435
650, 25914, 7690, 3450
651, 25759, 7674, 3475
652, 26100, 7610, 3475
653, 25989, 7645, 3470
654, 25815, 7775, 3465
655, 25890, 7660, 3435
656, 25964, 7675, 3500
657, 26034, 7674, 3465
658, 25965, 7670, 3430
659, 25975, 7649, 3445
660, 26014, 7735, 3455
661, 26150, 7650, 3449
662, 25799, 7695, 3455
663, 25920, 7670, 3429
664, 25989, 7685, 3435
665, 25945, 7694, 3464
666, 25799, 7670, 3475
667, 25875, 7690, 3454
668, 25959, 7750, 3470
669, 25855, 7630, 3444
670, 25989, 7650, 3430
671, 25885, 7665, 3460
672, 25964, 7690, 3445
673, 26060, 7720, 3434
674, 25734, 7640, 3460
675, 25950, 7655, 3464
676, 25824, 7670, 3470
677, 25925, 7675, 3454
678, 25689, 7680, 3485
679, 25880, 7655, 3465
680, 25934, 7670, 3475
681, 25885, 7675, 3470
682, 25889, 7620, 3480
683, 25899, 7610, 3430
684, 25970, 7719, 3480
685, 25929, 7675, 3465
686, 25855, 7764, 3500
687, 25939, 7680, 32859
688, 26365, 7780, 3480
689, 25899, 7715, 3480
690, 25915, 7610, 3489
691, 25839, 7625, 3465
692, 26105, 7770, 3390
693, 25974, 7715, 3450
694, 26050, 7590, 3415
695, 25839, 7680, 3425
696, 25970, 7680, 126827
697, 27460, 8154, 3755
698, 25734, 7660, 3430
699, 26010, 7680, 3444
700, 25969, 7685, 3505
701, 25910, 7710, 3465
702, 858327, 9635, 3919
703, 25999, 7795, 3460
704, 26005, 7715, 3445
705, 25940, 7775, 3465
706, 25910, 7619, 3470
707, 25855, 7705, 3480
708, 25825, 7744, 3475
709, 25844, 7660, 3470
710, 25804, 7795, 3480
711, 25790, 7610, 3455
712, 25780, 7609, 3445
713, 25904, 7700, 3405
714, 25730, 7669, 3455
715, 25785, 7655, 3435
716, 25979, 7605, 3500
717, 26104, 7765, 3465
718, 25945, 7659, 3445
719, 25834, 7635, 3450
720, 26049, 7714, 3425
721, 25984, 7685, 3430
722, 25909, 7710, 3470
723, 25900, 7830, 3465
724, 25974, 7680, 3520
725, 26200, 7795, 3510
726, 25894, 7680, 3490
727, 26050, 7755, 3454
728, 26069, 7695, 3485
729, 25830, 7690, 3500
730, 25929, 7685, 3455
731, 26040, 7715, 3475
732, 25940, 7690, 3485
733, 25944, 7684, 3465
734, 26255, 7990, 3465
735, 26194, 8145, 3450
736, 26080, 17770, 3554
737, 26414, 7975, 3460
738, 25760, 7690, 3460
739, 25759, 7680, 3495
740, 26584, 8180, 3460
741, 26065, 7785, 3435
742, 25970, 7649, 3490
743, 25810, 7625, 3445
744, 25890, 7680, 3470
745, 25944, 7685, 3485
746, 25915, 7670, 3490
747, 25855, 7785, 3615
748, 26084, 7690, 3475
749, 26024, 7745, 3505
750, 25715, 7670, 3490
751, 26010, 7680, 3440
752, 27099, 8605, 3520
753, 25970, 7910, 3465
754, 25784, 7640, 3455
755, 25864, 7770, 3460
756, 25940, 7740, 3490
757, 26079, 7785, 3505
758, 25954, 7585, 3475
759, 26019, 7755, 3480
760, 26085, 7695, 3449
761, 25989, 7705, 3445
762, 25965, 7720, 3479
763, 25934, 7700, 3490
764, 26090, 7745, 3496
765, 26174, 7770, 3480
766, 26010, 7689, 3480
767, 25929, 7675, 3450
768, 25960, 7754, 3469
769, 25934, 7595, 3455
770, 25780, 7654, 3484
771, 25849, 7670, 3450
772, 25905, 7684, 3465
773, 25879, 7715, 3460
774, 25840, 7615, 3479
775, 25919, 7650, 3445
776, 26010, 7660, 3480
777, 25904, 7625, 3405
778, 25895, 7825, 3464
779, 25910, 7685, 3465
780, 26000, 7694, 3455
781, 25949, 7635, 3460
782, 25760, 7614, 3445
783, 25695, 7605, 3445
784, 25899, 7650, 3510
785, 25824, 7640, 3440
786, 25734, 7649, 3450
787, 25740, 7595, 3435
788, 130777, 8185, 3515
789, 26010, 7769, 3440
790, 26014, 7635, 3445
791, 25785, 7619, 3436
792, 25974, 7760, 3480
793, 25870, 7679, 3454
794, 25699, 7665, 3460
795, 25865, 7610, 3424
796, 25879, 7690, 3430
797, 25905, 7680, 3425
798, 25724, 7640, 3455
799, 25655, 7590, 3420
800, 25815, 7634, 3465
801, 25734, 7625, 3440
802, 25804, 7619, 3440
803, 25700, 7620, 3440
804, 25864, 7674, 3470
805, 25809, 7620, 3435
806, 26440, 7854, 3490
807, 25810, 7640, 3465
808, 25849, 7649, 3475
809, 25869, 7700, 3410
810, 25780, 7634, 3450
811, 25724, 7700, 3470
812, 25975, 7665, 3450
813, 25959, 7685, 3455
814, 25785, 7639, 3485
815, 25864, 7675, 3465
816, 26050, 7754, 3495
817, 26009, 7690, 3430
818, 25865, 7680, 3485
819, 25939, 7655, 3435
820, 26020, 7714, 3459
821, 25889, 7725, 3465
822, 25790, 7860, 3445
823, 25884, 7680, 3470
824, 26050, 7765, 3495
825, 26069, 7670, 3465
826, 25810, 7640, 3475
827, 25914, 7655, 3460
828, 25975, 7674, 3454
829, 25814, 7730, 3450
830, 25860, 7674, 3476
831, 25864, 7665, 3460
832, 25975, 7660, 3480
833, 25769, 7635, 3495
834, 25850, 7654, 3464
835, 25964, 7655, 3455
836, 25900, 7685, 3584
837, 25869, 7665, 3475
838, 25965, 7630, 3470
839, 25934, 7675, 3455
840, 25845, 7730, 3460
841, 46189, 7900, 3595
842, 25904, 7675, 3445
843, 25825, 7635, 3455
844, 26064, 7740, 3485
845, 26070, 7675, 3454
846, 25819, 7705, 3520
847, 25835, 7630, 3470
848, 25969, 7710, 3490
849, 25960, 7719, 3506
850, 25939, 7800, 3445
851, 25895, 7870, 3454
852, 26014, 7795, 3455
853, 25940, 7659, 3480
854, 25814, 7665, 3470
855, 25885, 7805, 3444
856, 25939, 7710, 3455
857, 25960, 7690, 3445
858, 25899, 7670, 3445
859, 25875, 7794, 3465
860, 25869, 7750, 3480
861, 25725, 7679, 3459
862, 25814, 7660, 3455
863, 25805, 7669, 3480
864, 25924, 7700, 3460
865, 26030, 7670, 3440
866, 25774, 7640, 3455
867, 25855, 7640, 3480
868, 26024, 7645, 3470
869, 26024, 7714, 3485
870, 25764, 7660, 3485
871, 25815, 7684, 3440
872, 26084, 7750, 3480
873, 26085, 7710, 3435
874, 25904, 7670, 3470
875, 25819, 7645, 3460
876, 25994, 7680, 3460
877, 25950, 7690, 3490
878, 25849, 7640, 3465
879, 26019, 7670, 3460
880, 26040, 7695, 3470
881, 25979, 7690, 3470
882, 25794, 7655, 3470
883, 25979, 7640, 3470
884, 25949, 7725, 3465
885, 25930, 7704, 3485
886, 25815, 7630, 3495
887, 25919, 7650, 3455
888, 26024, 7635, 3470
889, 26095, 7675, 3455
890, 25754, 7660, 3460
891, 25769, 7680, 3435
892, 25885, 7695, 3475
893, 25874, 7680, 3480
894, 25825, 7645, 3445
895, 26279, 7835, 3480
896, 27055, 7960, 3524
897, 26679, 7855, 3525
898, 26380, 7855, 3530
899, 26409, 7840, 3535
900, 26474, 7885, 3500
901, 26295, 7990, 3534
902, 26174, 7775, 3520
903, 26335, 7809, 3479
904, 26374, 8190, 3540
905, 26535, 8044, 3565
906, 26245, 7755, 3475
907, 26319, 7800, 3470
908, 26200, 7835, 3524
909, 26290, 7775, 3520
910, 26514, 7835, 3535
911, 26210, 7785, 3519
912, 26314, 8005, 3540
913, 26380, 7849, 3489
914, 26179, 7775, 3525
915, 26100, 7869, 3490
916, 26815, 7840, 3500
917, 26714, 7750, 3475
918, 26175, 7800, 3500
919, 26249, 7780, 3485
920, 26280, 7855, 3524
921, 26579, 7800, 3525
922, 26209, 7775, 3475
923, 26129, 7800, 3510
924, 26119, 7920, 3505
925, 26205, 7825, 3515
926, 26169, 7795, 3535
927, 26160, 7724, 3509
928, 26194, 7720, 3500
929, 25925, 7674, 3479
930, 25839, 7725, 3440
931, 26435, 7655, 3455
932, 26019, 7730, 3465
933, 26304, 7610, 3435
934, 4578836, 9715, 3850
935, 26029, 7625, 3445
936, 25810, 7595, 3425
937, 26154, 7705, 3435
938, 25880, 7695, 3474
939, 26049, 7605, 3445
940, 26885, 7960, 3485
941, 26159, 7705, 3460
942, 25805, 7680, 3505
943, 26079, 7735, 3485
944, 26050, 7650, 3469
945, 25894, 7685, 3480
946, 25790, 7595, 3484
947, 25744, 7610, 3455
948, 25790, 7715, 3470
949, 25759, 7600, 3455
950, 25695, 7655, 3455
951, 25879, 7630, 3495
952, 25925, 7815, 3484
953, 25839, 7800, 3485
954, 25960, 7660, 3510
955, 25924, 7675, 3470
956, 25935, 7640, 3480
957, 26039, 7660, 3495
958, 26055, 7715, 3510
959, 25979, 7645, 3480
960, 25805, 7634, 3464
961, 26019, 7765, 3485
962, 25825, 7629, 3504
963, 25904, 7630, 3480
964, 25895, 7679, 3450
965, 25894, 7695, 3510
966, 25965, 7634, 3500
967, 26019, 7675, 3490
968, 25975, 7680, 3476
969, 25999, 7635, 3480
970, 26105, 7654, 3460
971, 26024, 7720, 3500
972, 26055, 7734, 3499
973, 26124, 7760, 3505
974, 25955, 7695, 3515
975, 26184, 7655, 3440
976, 25975, 7719, 3490
977, 25659, 7670, 3475
978, 25669, 7664, 3465
979, 25814, 7680, 3450
980, 26289, 7685, 3455
981, 26034, 7710, 3470
982, 25855, 7655, 3455
983, 25854, 7615, 3460
984, 25914, 7725, 3485
985, 25905, 7665, 3465
986, 25829, 7675, 3480
987, 26025, 7620, 3550
988, 26134, 7665, 3445
989, 25755, 7670, 3464
990, 25769, 7665, 3485
991, 25860, 7680, 3474
992, 25954, 7670, 3460
993, 25920, 7670, 3504
994, 30609, 10100, 3740
